pit_duration,lap_number,driver_number,date,session_key,meeting_key
511.1,16,20,2024-06-21T12:03:43.320000+00:00,9532,1238
29.5,14,44,2024-06-21T12:04:06.837000+00:00,9532,1238
16.8,12,23,2024-06-21T12:04:31.071000+00:00,9532,1238
436.1,12,81,2024-06-21T12:05:09.297000+00:00,9532,1238
809.5,13,16,2024-06-21T12:05:25.744000+00:00,9532,1238
103.0,9,22,2024-06-21T12:05:36.145000+00:00,9532,1238
16.8,15,24,2024-06-21T12:07:05.732000+00:00,9532,1238
790.0,14,81,2024-06-21T12:11:03.277000+00:00,9532,1238
1164.0,18,50,2024-06-21T12:11:05.533000+00:00,9532,1238
211.5,12,4,2024-06-21T12:11:07.208000+00:00,9532,1238
1198.6,16,31,2024-06-21T12:11:10.898000+00:00,9532,1238
490.1,12,1,2024-06-21T12:11:16.160000+00:00,9532,1238
700.8,12,10,2024-06-21T12:11:18.209000+00:00,9532,1238
979.2,15,2,2024-06-21T12:11:22.143000+00:00,9532,1238
1171.3,15,16,2024-06-21T12:11:27.597000+00:00,9532,1238
978.9,19,20,2024-06-21T12:11:31.114000+00:00,9532,1238
607.5,12,77,2024-06-21T12:11:33.572000+00:00,9532,1238
300.8,16,24,2024-06-21T12:11:49.808000+00:00,9532,1238
382.3,13,14,2024-06-21T12:12:08.811000+00:00,9532,1238
503.0,11,22,2024-06-21T12:12:16.096000+00:00,9532,1238
439.7,16,18,2024-06-21T12:12:19.190000+00:00,9532,1238
374.8,17,55,2024-06-21T12:12:44.352000+00:00,9532,1238
522.4,14,11,2024-06-21T12:13:08.157000+00:00,9532,1238
1484.0,18,63,2024-06-21T12:14:09.276000+00:00,9532,1238
23.6,18,55,2024-06-21T12:14:31.133000+00:00,9532,1238
1356.1,19,3,2024-06-21T12:15:03.516000+00:00,9532,1238
667.1,14,23,2024-06-21T12:15:21.383000+00:00,9532,1238
464.9,16,44,2024-06-21T12:15:29.336000+00:00,9532,1238
22.6,17,81,2024-06-21T12:15:42.853000+00:00,9532,1238
16.7,15,77,2024-06-21T12:17:09.225000+00:00,9532,1238
252.8,18,16,2024-06-21T12:20:29.603000+00:00,9532,1238
291.0,21,50,2024-06-21T12:20:49.120000+00:00,9532,1238
283.4,22,20,2024-06-21T12:20:58.654000+00:00,9532,1238
390.6,17,2,2024-06-21T12:21:06.457000+00:00,9532,1238
339.0,14,22,2024-06-21T12:22:39.282000+00:00,9532,1238
16.6,18,77,2024-06-21T12:22:43+00:00,9532,1238
26.3,24,63,2024-06-21T12:23:10.590000+00:00,9532,1238
460.4,19,24,2024-06-21T12:24:10.273000+00:00,9532,1238
22.9,26,3,2024-06-21T12:25:13.269000+00:00,9532,1238
38.3,22,1,2024-06-21T12:25:46.965000+00:00,9532,1238
18.2,27,3,2024-06-21T12:27:22.287000+00:00,9532,1238
34.7,24,4,2024-06-21T12:27:56.786000+00:00,9532,1238
26.2,21,77,2024-06-21T12:28:03.842000+00:00,9532,1238
27.0,26,81,2024-06-21T12:28:11.544000+00:00,9532,1238
35.0,23,23,2024-06-21T12:28:35.131000+00:00,9532,1238
310.6,19,10,2024-06-21T12:29:03.455000+00:00,9532,1238
23.0,24,16,2024-06-21T12:29:05.963000+00:00,9532,1238
,1,44,2024-06-21T15:00:02.792000+00:00,9533,1238
,1,77,2024-06-21T15:00:06.317000+00:00,9533,1238
,1,4,2024-06-21T15:00:08.088000+00:00,9533,1238
,1,10,2024-06-21T15:00:11.960000+00:00,9533,1238
,1,18,2024-06-21T15:00:15.784000+00:00,9533,1238
,1,81,2024-06-21T15:00:21.601000+00:00,9533,1238
,1,23,2024-06-21T15:00:24.842000+00:00,9533,1238
,1,31,2024-06-21T15:00:27.285000+00:00,9533,1238
,1,24,2024-06-21T15:00:31.085000+00:00,9533,1238
,1,2,2024-06-21T15:00:34.791000+00:00,9533,1238
,1,20,2024-06-21T15:00:37.338000+00:00,9533,1238
,1,14,2024-06-21T15:00:38.665000+00:00,9533,1238
,1,27,2024-06-21T15:00:55.260000+00:00,9533,1238
,1,16,2024-06-21T15:01:06.219000+00:00,9533,1238
,1,11,2024-06-21T15:01:13.080000+00:00,9533,1238
,1,22,2024-06-21T15:01:24.591000+00:00,9533,1238
,1,3,2024-06-21T15:01:32.335000+00:00,9533,1238
,1,63,2024-06-21T15:01:46.385000+00:00,9533,1238
,1,55,2024-06-21T15:03:24.223000+00:00,9533,1238
,1,1,2024-06-21T15:03:39.614000+00:00,9533,1238
27.4,4,10,2024-06-21T15:05:39.042000+00:00,9533,1238
28.0,4,44,2024-06-21T15:06:05.063000+00:00,9533,1238
25.7,4,11,2024-06-21T15:07:16.056000+00:00,9533,1238
23.2,4,55,2024-06-21T15:08:55.166000+00:00,9533,1238
33.3,4,1,2024-06-21T15:09:20.388000+00:00,9533,1238
29.0,6,16,2024-06-21T15:10:14.204000+00:00,9533,1238
16.7,7,18,2024-06-21T15:11:31.925000+00:00,9533,1238
31.2,7,44,2024-06-21T15:12:23.063000+00:00,9533,1238
28.6,7,63,2024-06-21T15:13:18.157000+00:00,9533,1238
341.2,8,2,2024-06-21T15:18:17.431000+00:00,9533,1238
611.4,6,81,2024-06-21T15:19:20.322000+00:00,9533,1238
347.2,10,23,2024-06-21T15:20:31.924000+00:00,9533,1238
561.9,7,11,2024-06-21T15:21:17.303000+00:00,9533,1238
461.1,7,55,2024-06-21T15:21:35.165000+00:00,9533,1238
500.8,8,16,2024-06-21T15:22:11.792000+00:00,9533,1238
639.7,8,4,2024-06-21T15:22:24.776000+00:00,9533,1238
635.0,8,77,2024-06-21T15:22:28.285000+00:00,9533,1238
475.9,10,24,2024-06-21T15:22:38.205000+00:00,9533,1238
684.5,7,27,2024-06-21T15:22:42.678000+00:00,9533,1238
376.9,10,20,2024-06-21T15:23:14.078000+00:00,9533,1238
16.6,11,2,2024-06-21T15:23:25.175000+00:00,9533,1238
414.6,10,22,2024-06-21T15:23:40.305000+00:00,9533,1238
453.8,10,18,2024-06-21T15:23:44.031000+00:00,9533,1238
656.2,7,1,2024-06-21T15:24:57.270000+00:00,9533,1238
16.7,13,23,2024-06-21T15:25:55.414000+00:00,9533,1238
619.5,9,44,2024-06-21T15:26:01.525000+00:00,9533,1238
635.3,9,3,2024-06-21T15:26:09.002000+00:00,9533,1238
616.2,10,31,2024-06-21T15:26:49.375000+00:00,9533,1238
846.4,8,14,2024-06-21T15:26:52.612000+00:00,9533,1238
16.6,11,16,2024-06-21T15:27:35.190000+00:00,9533,1238
19.5,13,24,2024-06-21T15:27:59.435000+00:00,9533,1238
21.7,11,77,2024-06-21T15:28:04.458000+00:00,9533,1238
626.2,10,63,2024-06-21T15:28:13.650000+00:00,9533,1238
446.5,7,81,2024-06-21T15:28:22.364000+00:00,9533,1238
814.0,10,10,2024-06-21T15:29:25.144000+00:00,9533,1238
51.6,13,18,2024-06-21T15:30:19.972000+00:00,9533,1238
33.9,12,44,2024-06-21T15:31:56.913000+00:00,9533,1238
491.3,10,55,2024-06-21T15:34:29.092000+00:00,9533,1238
448.6,11,4,2024-06-21T15:34:38.116000+00:00,9533,1238
349.2,10,1,2024-06-21T15:35:31.768000+00:00,9533,1238
450.1,14,2,2024-06-21T15:35:40.640000+00:00,9533,1238
731.9,9,11,2024-06-21T15:36:26.565000+00:00,9533,1238
478.0,13,22,2024-06-21T15:36:37.050000+00:00,9533,1238
367.4,16,23,2024-06-21T15:37:17.142000+00:00,9533,1238
408.7,12,3,2024-06-21T15:37:44.329000+00:00,9533,1238
288.0,10,81,2024-06-21T15:37:48.857000+00:00,9533,1238
456.7,12,27,2024-06-21T15:38:50.978000+00:00,9533,1238
24.2,16,2,2024-06-21T15:39:05.371000+00:00,9533,1238
315.4,16,20,2024-06-21T15:39:28.348000+00:00,9533,1238
410.5,16,24,2024-06-21T15:39:40.728000+00:00,9533,1238
411.6,14,77,2024-06-21T15:39:49.206000+00:00,9533,1238
23.1,15,77,2024-06-21T15:41:45.614000+00:00,9533,1238
35.1,19,23,2024-06-21T15:42:17.375000+00:00,9533,1238
333.0,14,14,2024-06-21T15:42:27.109000+00:00,9533,1238
23.7,18,24,2024-06-21T15:43:02.898000+00:00,9533,1238
327.0,16,63,2024-06-21T15:44:04.140000+00:00,9533,1238
456.8,15,44,2024-06-21T15:44:09.184000+00:00,9533,1238
300.5,17,31,2024-06-21T15:44:17.287000+00:00,9533,1238
608.2,16,18,2024-06-21T15:45:20.452000+00:00,9533,1238
388.2,16,10,2024-06-21T15:46:34.976000+00:00,9533,1238
343.3,12,11,2024-06-21T15:46:39.564000+00:00,9533,1238
22.6,25,3,2024-06-21T15:56:08.412000+00:00,9533,1238
18.7,26,3,2024-06-21T15:57:48.845000+00:00,9533,1238
22.3,26,27,2024-06-21T15:58:27.722000+00:00,9533,1238
22.4,26,14,2024-06-21T15:59:37.254000+00:00,9533,1238
,1,44,2024-06-22T10:30:31.372000+00:00,9534,1238
,1,1,2024-06-22T10:34:37.640000+00:00,9534,1238
,1,20,2024-06-22T10:35:58.353000+00:00,9534,1238
32.1,4,44,2024-06-22T10:36:40.950000+00:00,9534,1238
,1,22,2024-06-22T10:37:44.328000+00:00,9534,1238
,1,18,2024-06-22T10:37:47.061000+00:00,9534,1238
,1,14,2024-06-22T10:37:58.166000+00:00,9534,1238
,1,11,2024-06-22T10:38:42.385000+00:00,9534,1238
,1,63,2024-06-22T10:39:24.743000+00:00,9534,1238
,1,55,2024-06-22T10:40:04.875000+00:00,9534,1238
29.7,2,18,2024-06-22T10:40:08.942000+00:00,9534,1238
,1,27,2024-06-22T10:40:13.945000+00:00,9534,1238
,1,16,2024-06-22T10:40:20.775000+00:00,9534,1238
32.1,2,14,2024-06-22T10:40:23.088000+00:00,9534,1238
25.9,4,11,2024-06-22T10:44:02.808000+00:00,9534,1238
,1,3,2024-06-22T10:44:15.274000+00:00,9534,1238
,1,31,2024-06-22T10:44:44.625000+00:00,9534,1238
,1,10,2024-06-22T10:45:07.537000+00:00,9534,1238
,1,4,2024-06-22T10:45:18.297000+00:00,9534,1238
,1,81,2024-06-22T10:45:49.272000+00:00,9534,1238
19.5,4,16,2024-06-22T10:46:13.415000+00:00,9534,1238
,1,77,2024-06-22T10:48:01.539000+00:00,9534,1238
,1,24,2024-06-22T10:48:04.977000+00:00,9534,1238
373.9,7,44,2024-06-22T10:48:12.988000+00:00,9534,1238
195.2,4,55,2024-06-22T10:48:27.299000+00:00,9534,1238
260.2,4,63,2024-06-22T10:48:45.452000+00:00,9534,1238
,1,23,2024-06-22T10:49:02.520000+00:00,9534,1238
25.3,4,81,2024-06-22T10:51:17.687000+00:00,9534,1238
,1,2,2024-06-22T10:51:21.464000+00:00,9534,1238
546.8,3,14,2024-06-22T10:51:29.923000+00:00,9534,1238
617.4,3,18,2024-06-22T10:52:30.789000+00:00,9534,1238
28.2,8,27,2024-06-22T10:52:39.601000+00:00,9534,1238
504.2,7,1,2024-06-22T10:52:58.827000+00:00,9534,1238
16.6,4,77,2024-06-22T10:53:07.120000+00:00,9534,1238
27.8,4,24,2024-06-22T10:53:25.242000+00:00,9534,1238
16.6,4,23,2024-06-22T10:54:27.136000+00:00,9534,1238
225.0,9,44,2024-06-22T10:55:01.086000+00:00,9534,1238
534.8,7,22,2024-06-22T10:56:48.048000+00:00,9534,1238
297.5,6,63,2024-06-22T10:56:57.972000+00:00,9534,1238
352.3,7,16,2024-06-22T10:57:03.764000+00:00,9534,1238
18.2,17,20,2024-06-22T10:57:32.122000+00:00,9534,1238
18.7,7,24,2024-06-22T10:58:43.634000+00:00,9534,1238
16.8,11,3,2024-06-22T10:59:20.821000+00:00,9534,1238
363.1,7,31,2024-06-22T10:59:34.625000+00:00,9534,1238
661.4,7,11,2024-06-22T11:00:08.025000+00:00,9534,1238
717.7,4,10,2024-06-22T11:02:04.779000+00:00,9534,1238
590.1,7,55,2024-06-22T11:03:15.232000+00:00,9534,1238
23.7,10,24,2024-06-22T11:04:00.400000+00:00,9534,1238
18.3,11,31,2024-06-22T11:05:25.964000+00:00,9534,1238
60.9,10,11,2024-06-22T11:06:07.325000+00:00,9534,1238
21.6,11,18,2024-06-22T11:06:13.829000+00:00,9534,1238
23.6,12,14,2024-06-22T11:06:43.798000+00:00,9534,1238
711.2,7,4,2024-06-22T11:06:59.401000+00:00,9534,1238
34.9,7,10,2024-06-22T11:07:15.520000+00:00,9534,1238
16.7,14,22,2024-06-22T11:07:40.749000+00:00,9534,1238
603.2,6,23,2024-06-22T11:08:23.080000+00:00,9534,1238
707.0,4,2,2024-06-22T11:08:30.239000+00:00,9534,1238
802.5,7,81,2024-06-22T11:09:03.608000+00:00,9534,1238
682.4,18,20,2024-06-22T11:10:52.045000+00:00,9534,1238
731.2,12,27,2024-06-22T11:11:01.886000+00:00,9534,1238
29.3,9,4,2024-06-22T11:11:05.870000+00:00,9534,1238
16.6,7,2,2024-06-22T11:14:03.857000+00:00,9534,1238
469.6,18,44,2024-06-22T11:15:06.208000+00:00,9534,1238
22.5,11,81,2024-06-22T11:15:40.877000+00:00,9534,1238
453.9,13,14,2024-06-22T11:15:45.482000+00:00,9534,1238
525.5,12,18,2024-06-22T11:16:35.883000+00:00,9534,1238
495.7,15,63,2024-06-22T11:17:22.999000+00:00,9534,1238
1023.0,12,3,2024-06-22T11:17:56.934000+00:00,9534,1238
479.4,13,55,2024-06-22T11:19:22.201000+00:00,9534,1238
698.0,18,1,2024-06-22T11:19:44.792000+00:00,9534,1238
539.5,13,11,2024-06-22T11:20:02.809000+00:00,9534,1238
661.5,15,22,2024-06-22T11:20:29.009000+00:00,9534,1238
858.1,14,16,2024-06-22T11:21:02.450000+00:00,9534,1238
42.2,21,44,2024-06-22T11:21:07.359000+00:00,9534,1238
31.0,16,14,2024-06-22T11:21:15.579000+00:00,9534,1238
862.3,12,31,2024-06-22T11:21:35.426000+00:00,9534,1238
939.3,13,77,2024-06-22T11:21:45.352000+00:00,9534,1238
984.1,11,24,2024-06-22T11:22:05.624000+00:00,9534,1238
803.1,8,10,2024-06-22T11:22:07.396000+00:00,9534,1238
535.4,9,23,2024-06-22T11:22:25.789000+00:00,9534,1238
16.6,18,22,2024-06-22T11:26:00.915000+00:00,9534,1238
31.7,17,16,2024-06-22T11:26:49.806000+00:00,9534,1238
166.4,16,55,2024-06-22T11:26:56.131000+00:00,9534,1238
164.8,21,1,2024-06-22T11:27:05.891000+00:00,9534,1238
16.6,16,77,2024-06-22T11:27:12.336000+00:00,9534,1238
35.8,15,31,2024-06-22T11:27:22.042000+00:00,9534,1238
140.3,16,11,2024-06-22T11:27:25.831000+00:00,9534,1238
31.8,14,24,2024-06-22T11:27:30.636000+00:00,9534,1238
390.2,24,20,2024-06-22T11:28:06.897000+00:00,9534,1238
332.0,15,3,2024-06-22T11:28:12.220000+00:00,9534,1238
421.7,18,27,2024-06-22T11:28:16.175000+00:00,9534,1238
772.0,12,4,2024-06-22T11:28:51.451000+00:00,9534,1238
581.4,10,2,2024-06-22T11:28:53.358000+00:00,9534,1238
717.7,12,81,2024-06-22T11:29:05.284000+00:00,9534,1238
437.4,18,63,2024-06-22T11:29:13.792000+00:00,9534,1238
203.8,19,14,2024-06-22T11:29:17.207000+00:00,9534,1238
190.2,24,44,2024-06-22T11:29:29.190000+00:00,9534,1238
151.7,12,23,2024-06-22T11:29:31.789000+00:00,9534,1238
,1,2,2024-06-22T14:00:04.949000+00:00,9535,1238
,1,24,2024-06-22T14:00:16.523000+00:00,9535,1238
,1,3,2024-06-22T14:00:44.883000+00:00,9535,1238
,1,22,2024-06-22T14:00:56.572000+00:00,9535,1238
,1,18,2024-06-22T14:01:05.362000+00:00,9535,1238
,1,11,2024-06-22T14:04:19.396000+00:00,9535,1238
,1,23,2024-06-22T14:04:24.878000+00:00,9535,1238
,1,1,2024-06-22T14:04:46.683000+00:00,9535,1238
,1,81,2024-06-22T14:04:54.592000+00:00,9535,1238
,1,44,2024-06-22T14:05:02.540000+00:00,9535,1238
,1,20,2024-06-22T14:05:04.408000+00:00,9535,1238
,1,4,2024-06-22T14:05:15.130000+00:00,9535,1238
,1,14,2024-06-22T14:05:20.180000+00:00,9535,1238
,1,31,2024-06-22T14:05:23.654000+00:00,9535,1238
,1,77,2024-06-22T14:05:29.076000+00:00,9535,1238
,1,16,2024-06-22T14:05:37.043000+00:00,9535,1238
,1,55,2024-06-22T14:05:48.042000+00:00,9535,1238
,1,10,2024-06-22T14:06:04.746000+00:00,9535,1238
,1,27,2024-06-22T14:06:13.529000+00:00,9535,1238
,1,63,2024-06-22T14:06:21.569000+00:00,9535,1238
51.6,4,18,2024-06-22T14:06:31.173000+00:00,9535,1238
120.9,4,24,2024-06-22T14:06:46.378000+00:00,9535,1238
103.5,4,22,2024-06-22T14:07:07.907000+00:00,9535,1238
153.9,4,3,2024-06-22T14:07:47.626000+00:00,9535,1238
209.4,4,2,2024-06-22T14:07:53.911000+00:00,9535,1238
167.2,4,23,2024-06-22T14:11:44.370000+00:00,9535,1238
301.9,4,11,2024-06-22T14:13:48.976000+00:00,9535,1238
206.4,4,77,2024-06-22T14:13:51.572000+00:00,9535,1238
160.1,7,24,2024-06-22T14:13:53.315000+00:00,9535,1238
218.4,4,31,2024-06-22T14:13:56.652000+00:00,9535,1238
250.7,4,20,2024-06-22T14:13:58.216000+00:00,9535,1238
267.4,4,81,2024-06-22T14:14:00.526000+00:00,9535,1238
259.6,4,44,2024-06-22T14:14:04.701000+00:00,9535,1238
119.3,7,3,2024-06-22T14:14:07.899000+00:00,9535,1238
251.9,4,14,2024-06-22T14:14:26.096000+00:00,9535,1238
243.8,4,10,2024-06-22T14:15:03.466000+00:00,9535,1238
235.2,7,18,2024-06-22T14:15:14.272000+00:00,9535,1238
223.8,7,22,2024-06-22T14:15:22.512000+00:00,9535,1238
287.0,4,27,2024-06-22T14:15:28.432000+00:00,9535,1238
269.0,4,63,2024-06-22T14:15:46.055000+00:00,9535,1238
207.7,7,2,2024-06-22T14:15:57.830000+00:00,9535,1238
337.2,10,18,2024-06-22T14:25:39.994000+00:00,9535,1238
605.5,7,31,2024-06-22T14:28:42.202000+00:00,9535,1238
630.7,7,11,2024-06-22T14:28:47.509000+00:00,9535,1238
534.4,7,10,2024-06-22T14:28:48.979000+00:00,9535,1238
516.5,7,27,2024-06-22T14:28:51.340000+00:00,9535,1238
548.3,7,14,2024-06-22T14:28:57.915000+00:00,9535,1238
633.8,7,77,2024-06-22T14:29:01.630000+00:00,9535,1238
636.5,10,24,2024-06-22T14:29:09.231000+00:00,9535,1238
1137.5,4,16,2024-06-22T14:29:34.572000+00:00,9535,1238
650.1,7,81,2024-06-22T14:29:51.849000+00:00,9535,1238
1154.8,4,55,2024-06-22T14:29:55.057000+00:00,9535,1238
1223.5,4,4,2024-06-22T14:30:18.241000+00:00,9535,1238
1272.5,4,1,2024-06-22T14:30:31.515000+00:00,9535,1238
699.7,7,44,2024-06-22T14:30:49.687000+00:00,9535,1238
799.0,5,63,2024-06-22T14:31:00.910000+00:00,9535,1238
235.8,13,18,2024-06-22T14:33:59.491000+00:00,9535,1238
73.3,10,44,2024-06-22T14:36:24.615000+00:00,9535,1238
134.5,10,77,2024-06-22T14:36:27.947000+00:00,9535,1238
131.6,13,24,2024-06-22T14:36:29.426000+00:00,9535,1238
190.1,10,31,2024-06-22T14:36:31.863000+00:00,9535,1238
161.4,10,27,2024-06-22T14:36:32.867000+00:00,9535,1238
171.7,10,10,2024-06-22T14:36:37.303000+00:00,9535,1238
196.6,10,11,2024-06-22T14:36:49.957000+00:00,9535,1238
180.9,10,14,2024-06-22T14:37:11.265000+00:00,9535,1238
136.8,8,63,2024-06-22T14:37:34.180000+00:00,9535,1238
179.6,10,81,2024-06-22T14:37:44.536000+00:00,9535,1238
386.9,13,11,2024-06-22T14:48:13.531000+00:00,9535,1238
830.5,7,1,2024-06-22T14:48:59.355000+00:00,9535,1238
467.2,13,31,2024-06-22T14:49:01.276000+00:00,9535,1238
852.8,7,55,2024-06-22T14:49:06.165000+00:00,9535,1238
477.6,12,81,2024-06-22T14:49:09.304000+00:00,9535,1238
458.1,13,10,2024-06-22T14:49:16.313000+00:00,9535,1238
879.3,7,4,2024-06-22T14:49:41.454000+00:00,9535,1238
933.7,7,16,2024-06-22T14:49:57.368000+00:00,9535,1238
576.4,13,44,2024-06-22T14:50:21.380000+00:00,9535,1238
496.7,11,63,2024-06-22T14:50:26.805000+00:00,9535,1238
227.3,16,11,2024-06-22T14:56:27.505000+00:00,9535,1238
151.0,15,81,2024-06-22T14:56:31.264000+00:00,9535,1238
163.3,16,31,2024-06-22T14:56:34.503000+00:00,9535,1238
170.2,10,55,2024-06-22T14:56:44.084000+00:00,9535,1238
135.1,10,16,2024-06-22T14:56:48.787000+00:00,9535,1238
208.3,10,1,2024-06-22T14:56:58.819000+00:00,9535,1238
172.1,16,10,2024-06-22T14:57:18.763000+00:00,9535,1238
179.0,10,4,2024-06-22T14:57:29.050000+00:00,9535,1238
198.5,16,44,2024-06-22T14:58:02.933000+00:00,9535,1238
190.6,14,63,2024-06-22T14:58:14.502000+00:00,9535,1238
22.5,9,24,2024-06-23T13:16:10.213000+00:00,9539,1238
22.0,9,22,2024-06-23T13:16:11.333000+00:00,9539,1238
23.3,10,20,2024-06-23T13:17:32.080000+00:00,9539,1238
22.7,11,77,2024-06-23T13:18:51.704000+00:00,9539,1238
22.7,12,27,2024-06-23T13:20:08.058000+00:00,9539,1238
21.8,13,31,2024-06-23T13:21:25.661000+00:00,9539,1238
22.1,13,11,2024-06-23T13:21:28.103000+00:00,9539,1238
26.0,14,10,2024-06-23T13:22:46.359000+00:00,9539,1238
22.4,14,2,2024-06-23T13:23:07.977000+00:00,9539,1238
25.0,15,63,2024-06-23T13:23:59.262000+00:00,9539,1238
22.1,15,55,2024-06-23T13:23:59.580000+00:00,9539,1238
21.8,16,44,2024-06-23T13:25:20.193000+00:00,9539,1238
22.3,16,3,2024-06-23T13:25:47.115000+00:00,9539,1238
21.5,17,1,2024-06-23T13:26:33.823000+00:00,9539,1238
21.8,17,18,2024-06-23T13:27:01.981000+00:00,9539,1238
23.2,18,23,2024-06-23T13:28:39.123000+00:00,9539,1238
21.9,19,14,2024-06-23T13:29:48.062000+00:00,9539,1238
22.2,21,81,2024-06-23T13:32:17.701000+00:00,9539,1238
21.6,23,4,2024-06-23T13:34:43.620000+00:00,9539,1238
22.2,24,16,2024-06-23T13:36:12.099000+00:00,9539,1238
22.0,27,22,2024-06-23T13:41:07.520000+00:00,9539,1238
22.9,28,77,2024-06-23T13:42:21.766000+00:00,9539,1238
28.9,29,20,2024-06-23T13:43:52.104000+00:00,9539,1238
21.4,31,11,2024-06-23T13:46:05.676000+00:00,9539,1238
22.5,34,2,2024-06-23T13:50:51.703000+00:00,9539,1238
22.7,36,63,2024-06-23T13:52:24.923000+00:00,9539,1238
22.2,36,55,2024-06-23T13:52:28.248000+00:00,9539,1238
21.9,37,31,2024-06-23T13:54:16.436000+00:00,9539,1238
23.3,37,18,2024-06-23T13:54:30.707000+00:00,9539,1238
21.6,38,10,2024-06-23T13:55:28.471000+00:00,9539,1238
22.5,38,27,2024-06-23T13:55:41.119000+00:00,9539,1238
24.2,41,24,2024-06-23T13:59:56.167000+00:00,9539,1238
22.1,42,3,2024-06-23T14:01:24.417000+00:00,9539,1238
21.6,43,44,2024-06-23T14:01:43.671000+00:00,9539,1238
22.3,44,1,2024-06-23T14:02:52.693000+00:00,9539,1238
21.8,43,23,2024-06-23T14:02:56.360000+00:00,9539,1238
22.5,44,22,2024-06-23T14:04:29.127000+00:00,9539,1238
22.5,45,14,2024-06-23T14:05:17.408000+00:00,9539,1238
22.4,46,81,2024-06-23T14:06:00.458000+00:00,9539,1238
22.6,47,4,2024-06-23T14:06:54.847000+00:00,9539,1238
21.6,47,16,2024-06-23T14:07:06.625000+00:00,9539,1238
21.4,49,11,2024-06-23T14:10:14.790000+00:00,9539,1238
,1,1,2024-06-28T10:30:05.080000+00:00,9540,1239
,1,44,2024-06-28T10:30:11.085000+00:00,9540,1239
,1,27,2024-06-28T10:30:14.612000+00:00,9540,1239
,1,14,2024-06-28T10:30:19.396000+00:00,9540,1239
,1,63,2024-06-28T10:30:25.050000+00:00,9540,1239
,1,18,2024-06-28T10:30:28.594000+00:00,9540,1239
,1,55,2024-06-28T10:30:32.120000+00:00,9540,1239
,1,24,2024-06-28T10:30:39.297000+00:00,9540,1239
,1,4,2024-06-28T10:30:51.814000+00:00,9540,1239
,1,31,2024-06-28T10:30:58.237000+00:00,9540,1239
,1,10,2024-06-28T10:31:10.156000+00:00,9540,1239
,1,22,2024-06-28T10:31:16.238000+00:00,9540,1239
,1,81,2024-06-28T10:31:23.441000+00:00,9540,1239
,1,16,2024-06-28T10:31:29.452000+00:00,9540,1239
,1,11,2024-06-28T10:31:39.538000+00:00,9540,1239
,1,77,2024-06-28T10:31:43.617000+00:00,9540,1239
,1,20,2024-06-28T10:31:47.103000+00:00,9540,1239
,1,3,2024-06-28T10:31:56.789000+00:00,9540,1239
26.9,2,14,2024-06-28T10:32:14.238000+00:00,9540,1239
24.3,2,18,2024-06-28T10:32:31.082000+00:00,9540,1239
27.3,3,14,2024-06-28T10:34:07.799000+00:00,9540,1239
24.2,3,18,2024-06-28T10:34:25.686000+00:00,9540,1239
43.0,4,27,2024-06-28T10:35:01.776000+00:00,9540,1239
,1,23,2024-06-28T10:36:41.259000+00:00,9540,1239
,1,2,2024-06-28T10:36:45.185000+00:00,9540,1239
25.4,6,55,2024-06-28T10:37:47.330000+00:00,9540,1239
29.1,6,11,2024-06-28T10:39:15.949000+00:00,9540,1239
26.5,6,20,2024-06-28T10:39:19.699000+00:00,9540,1239
26.8,7,44,2024-06-28T10:39:34.469000+00:00,9540,1239
34.8,7,81,2024-06-28T10:40:11.441000+00:00,9540,1239
54.1,7,27,2024-06-28T10:40:14.471000+00:00,9540,1239
37.8,8,4,2024-06-28T10:41:04.720000+00:00,9540,1239
23.6,8,16,2024-06-28T10:42:04.558000+00:00,9540,1239
27.7,9,63,2024-06-28T10:42:45.956000+00:00,9540,1239
209.1,9,1,2024-06-28T10:45:15.436000+00:00,9540,1239
26.0,11,44,2024-06-28T10:46:18.607000+00:00,9540,1239
35.8,11,31,2024-06-28T10:46:21.576000+00:00,9540,1239
315.7,9,2,2024-06-28T10:53:27.705000+00:00,9540,1239
414.4,12,63,2024-06-28T10:53:51.441000+00:00,9540,1239
568.2,11,24,2024-06-28T10:54:22.049000+00:00,9540,1239
356.5,13,3,2024-06-28T10:55:54.242000+00:00,9540,1239
688.8,10,77,2024-06-28T10:55:57.122000+00:00,9540,1239
518.2,13,14,2024-06-28T10:56:17.739000+00:00,9540,1239
563.4,12,81,2024-06-28T10:56:23.108000+00:00,9540,1239
433.8,12,1,2024-06-28T10:56:23.695000+00:00,9540,1239
371.5,10,23,2024-06-28T10:56:29.815000+00:00,9540,1239
554.5,13,55,2024-06-28T10:56:45.408000+00:00,9540,1239
386.6,14,31,2024-06-28T10:56:50.519000+00:00,9540,1239
541.7,12,27,2024-06-28T10:56:55.604000+00:00,9540,1239
324.8,15,22,2024-06-28T10:57:28.411000+00:00,9540,1239
569.9,12,20,2024-06-28T10:57:34.406000+00:00,9540,1239
595.8,13,4,2024-06-28T10:58:10.006000+00:00,9540,1239
405.3,15,44,2024-06-28T10:58:29.133000+00:00,9540,1239
676.1,12,18,2024-06-28T10:59:07.989000+00:00,9540,1239
525.8,14,16,2024-06-28T10:59:21.704000+00:00,9540,1239
24.9,15,4,2024-06-28T11:01:11.670000+00:00,9540,1239
25.5,17,31,2024-06-28T11:01:48.590000+00:00,9540,1239
1144.5,17,81,2024-06-28T11:06:04.229000+00:00,9540,1239
